userId,model,tripId,value,receivedAt
"689a20c49917c7d48bc33bca","collabFil","689a17919917c7d48bc33ae0","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","collabFil","689a17919917c7d48bc33ae2","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","collabFil","6899fa2f2b57feba9b99157b","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","collabFil","689a1b489917c7d48bc33b3b","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a1b489917c7d48bc33b3b","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a14e29917c7d48bc33aa2","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a14e29917c7d48bc33aa1","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a17919917c7d48bc33ae0","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a14e29917c7d48bc33aa3","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","6899fa2f2b57feba9b99157b","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","689a17919917c7d48bc33ae2","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","6898b989f412f908a00ad203","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","6899cdd7d1805c33dcb42a9d","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","contentBased","6899093f0ee5b7265a8cfb21","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","mostLiked","689909e40ee5b7265a8cfb5d","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","mostLiked","689909e40ee5b7265a8cfb63","1","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","mostLiked","6898f39ea24cb89d8c68203c","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T17:00:30.728Z"
"689a20c49917c7d48bc33bca","mostLiked","6898fabaa24cb89d8c6822f5","0","2025-08-11T17:00:30.728Z"
