userId,model,tripId,value,receivedAt
"6899fe0f2b57feba9b9915c9","collabFil","6899052c0ee5b7265a8cf98d","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898f829a24cb89d8c6821fc","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","689909e40ee5b7265a8cfb5d","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898f829a24cb89d8c6821fa","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898b9fef412f908a00ad215","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898feeda24cb89d8c68248f","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898f734a24cb89d8c682194","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898fe48a24cb89d8c682454","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898feeda24cb89d8c682495","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","collabFil","6898ba07f412f908a00ad216","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898b5e8147d129700da6a0d","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898badff412f908a00ad237","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898fbfaa24cb89d8c682373","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6899cdd7d1805c33dcb42a9e","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","689910a75549c9e2a8efbdba","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898f254a24cb89d8c681fbc","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898c1f0f412f908a00ad33c","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898fbfaa24cb89d8c682370","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","689907a50ee5b7265a8cfa82","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","contentBased","6898c1ccf412f908a00ad337","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","689909e40ee5b7265a8cfb5d","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","689909e40ee5b7265a8cfb63","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898f39ea24cb89d8c68203c","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898fb59a24cb89d8c682330","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898fe9ba24cb89d8c68246d","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898fabaa24cb89d8c6822f5","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","689907580ee5b7265a8cfa66","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","689903300ee5b7265a8cf8c7","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","mostLiked","6898f450a24cb89d8c68207f","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898b5e8147d129700da6a0d","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898badff412f908a00ad237","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6899cdd7d1805c33dcb42a9e","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898fbfaa24cb89d8c682373","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","689910a75549c9e2a8efbdba","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898f254a24cb89d8c681fbc","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898c1f0f412f908a00ad33c","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898fbfaa24cb89d8c682370","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","689907a50ee5b7265a8cfa82","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","newDestinations","6898b0d813a6d0ace3013f11","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898b41a13a6d0ace3013f89","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898f829a24cb89d8c6821f7","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898bac2f412f908a00ad231","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","689910a75549c9e2a8efbdbb","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898bc6bf412f908a00ad270","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898c1e9f412f908a00ad33b","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898f254a24cb89d8c681fbc","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898f734a24cb89d8c682196","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898fb08a24cb89d8c682317","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","similarDestinationMap","6898fbfaa24cb89d8c682371","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b04a13a6d0ace3013efc","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898bf70f412f908a00ad2e0","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b48d13a6d0ace3013f99","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b36a13a6d0ace3013f70","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b49e13a6d0ace3013f9b","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898be15f412f908a00ad2ac","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898c212f412f908a00ad342","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b8e1f412f908a00ad1ec","1","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898b1c013a6d0ace3013f33","0","2025-08-11T14:34:46.185Z"
"6899fe0f2b57feba9b9915c9","trendingByStyle","6898c21cf412f908a00ad343","1","2025-08-11T14:34:46.185Z"
