userId,model,tripId,value,receivedAt
"689a17919917c7d48bc33add","collabFil","689909e40ee5b7265a8cfb63","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898fe9ba24cb89d8c68246d","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898fb59a24cb89d8c682330","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898fa17a24cb89d8c6822b5","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","689903300ee5b7265a8cf8c7","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898f829a24cb89d8c6821f4","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898ba0ff412f908a00ad217","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","689903300ee5b7265a8cf8c8","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","689904300ee5b7265a8cf92b","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","collabFil","6898f87aa24cb89d8c682216","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898b9a5f412f908a00ad208","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","689a05f72b57feba9b991674","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898bccbf412f908a00ad27f","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898be15f412f908a00ad2ac","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898b3e013a6d0ace3013f80","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","68990a370ee5b7265a8cfb79","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","689a09012b57feba9b9916b3","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898f4f5a24cb89d8c6820b9","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898fbaaa24cb89d8c682350","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","contentBased","6898f5efa24cb89d8c682118","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","689909e40ee5b7265a8cfb5d","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","689909e40ee5b7265a8cfb63","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898f39ea24cb89d8c68203c","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898fb59a24cb89d8c682330","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898fe9ba24cb89d8c68246d","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","689907580ee5b7265a8cfa66","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898fabaa24cb89d8c6822f5","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","689903300ee5b7265a8cf8c7","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","mostLiked","6898f546a24cb89d8c6820de","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898b9a5f412f908a00ad208","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","689a05f72b57feba9b991674","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898bccbf412f908a00ad27f","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898be15f412f908a00ad2ac","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","689a09012b57feba9b9916b3","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898f4f5a24cb89d8c6820b9","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898c173f412f908a00ad32a","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","689910a75549c9e2a8efbdb9","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","6898b4a613a6d0ace3013f9e","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","newDestinations","68990096a24cb89d8c68252b","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898b5e8147d129700da6a0e","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898f5efa24cb89d8c682119","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898fa17a24cb89d8c6822b4","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","689910a75549c9e2a8efbdb9","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898f8cda24cb89d8c682236","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898b01f13a6d0ace3013ef7","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898b13513a6d0ace3013f1e","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898be15f412f908a00ad2ac","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898fe48a24cb89d8c682453","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","similarDestinationMap","6898b813f412f908a00ad1d0","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b04a13a6d0ace3013efc","0","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898bf70f412f908a00ad2e0","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b48d13a6d0ace3013f99","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898c212f412f908a00ad342","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b8e1f412f908a00ad1ec","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b1c013a6d0ace3013f33","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b49e13a6d0ace3013f9b","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898ba31f412f908a00ad21b","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898be15f412f908a00ad2ac","1","2025-08-11T16:21:21.829Z"
"689a17919917c7d48bc33add","trendingByStyle","6898b4d813a6d0ace3013fa4","1","2025-08-11T16:21:21.829Z"
