userId,model,tripId,value,receivedAt
"689a14e29917c7d48bc33a9e","contentBased","6899fa2f2b57feba9b99157a","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6899cdd7d1805c33dcb42a9c","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898fbfaa24cb89d8c682373","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6899cdd7d1805c33dcb42a9d","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898f2a1a24cb89d8c681fe1","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898bd39f412f908a00ad28e","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6899fa2f2b57feba9b991579","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898b35613a6d0ace3013f6e","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898f4f5a24cb89d8c6820b8","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","contentBased","6898fcf0a24cb89d8c6823d3","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","689909e40ee5b7265a8cfb5d","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","689909e40ee5b7265a8cfb63","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898f39ea24cb89d8c68203c","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898fb59a24cb89d8c682330","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898fe9ba24cb89d8c68246d","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","689907580ee5b7265a8cfa66","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898fabaa24cb89d8c6822f5","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","689903300ee5b7265a8cf8c7","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","mostLiked","6898f546a24cb89d8c6820de","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6899fa2f2b57feba9b99157a","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6899cdd7d1805c33dcb42a9c","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6899cdd7d1805c33dcb42a9d","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6898f2a1a24cb89d8c681fe1","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6899fa2f2b57feba9b991579","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6898b35613a6d0ace3013f6e","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6898f4f5a24cb89d8c6820b8","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6899089d0ee5b7265a8cfae5","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","689907f60ee5b7265a8cfa9f","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","newDestinations","6898ff9aa24cb89d8c6824d3","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b04a13a6d0ace3013efc","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b48d13a6d0ace3013f99","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898bf70f412f908a00ad2e0","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898be15f412f908a00ad2ac","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b36a13a6d0ace3013f70","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898c212f412f908a00ad342","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b49e13a6d0ace3013f9b","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b4d813a6d0ace3013fa4","1","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b8e1f412f908a00ad1ec","0","2025-08-11T16:11:29.119Z"
"689a14e29917c7d48bc33a9e","trendingByStyle","6898b1c013a6d0ace3013f33","0","2025-08-11T16:11:29.119Z"
