userId,model,tripId,value,receivedAt
"689a09012b57feba9b9916ae","contentBased","6898b1b013a6d0ace3013f2f","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6899fa2f2b57feba9b991579","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6899089d0ee5b7265a8cfae2","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6898b0b613a6d0ace3013f0b","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6898b48313a6d0ace3013f98","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6898c22cf412f908a00ad345","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6899089d0ee5b7265a8cfae5","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6898be35f412f908a00ad2b2","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6898bbe2f412f908a00ad25c","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","contentBased","6899066f0ee5b7265a8cfa03","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","689909e40ee5b7265a8cfb5d","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","689909e40ee5b7265a8cfb63","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898f39ea24cb89d8c68203c","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898fb59a24cb89d8c682330","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898fe9ba24cb89d8c68246d","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","689907580ee5b7265a8cfa66","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898fabaa24cb89d8c6822f5","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","689903300ee5b7265a8cf8c7","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","mostLiked","6898f450a24cb89d8c68207f","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6899fa2f2b57feba9b991579","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898b0b613a6d0ace3013f0b","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898b48313a6d0ace3013f98","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6899089d0ee5b7265a8cfae5","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898c22cf412f908a00ad345","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898be35f412f908a00ad2b2","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898bbe2f412f908a00ad25c","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898bb6bf412f908a00ad24a","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898ffeea24cb89d8c6824f2","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","newDestinations","6898b26e13a6d0ace3013f4c","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b04a13a6d0ace3013efc","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b48d13a6d0ace3013f99","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898bf70f412f908a00ad2e0","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b49e13a6d0ace3013f9b","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898c212f412f908a00ad342","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b8e1f412f908a00ad1ec","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b1c013a6d0ace3013f33","1","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b4b713a6d0ace3013fa0","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898b4d813a6d0ace3013fa4","0","2025-08-11T15:19:36.409Z"
"689a09012b57feba9b9916ae","trendingByStyle","6898c23cf412f908a00ad347","0","2025-08-11T15:19:36.409Z"
