userId,model,tripId,value,receivedAt
"6899ed9c8c9448fa9b2d05b0","contentBased","6898b5e8147d129700da6a0f","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898f5efa24cb89d8c682117","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898bb9ff412f908a00ad252","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898ff9aa24cb89d8c6824d3","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898bd39f412f908a00ad28e","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898c1aef412f908a00ad333","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898bd28f412f908a00ad28c","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898fcf0a24cb89d8c6823d6","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898fcf0a24cb89d8c6823cf","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","contentBased","6898bd59f412f908a00ad292","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","689909e40ee5b7265a8cfb5d","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898f39ea24cb89d8c68203c","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","689909e40ee5b7265a8cfb63","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898fb59a24cb89d8c682330","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898f829a24cb89d8c6821fc","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898fe9ba24cb89d8c68246d","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","689907580ee5b7265a8cfa66","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898fabaa24cb89d8c6822f5","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","689903300ee5b7265a8cf8c7","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","mostLiked","6898f450a24cb89d8c68207f","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898b5e8147d129700da6a0f","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898f5efa24cb89d8c682117","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898ff9aa24cb89d8c6824ca","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898bd28f412f908a00ad28c","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898c1aef412f908a00ad333","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898ff9aa24cb89d8c6824d3","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898bd39f412f908a00ad28e","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898fcf0a24cb89d8c6823d6","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898fcf0a24cb89d8c6823cf","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","newDestinations","6898bfd7f412f908a00ad2ef","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898b04a13a6d0ace3013efc","1","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898b48d13a6d0ace3013f99","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898bf70f412f908a00ad2e0","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898b36a13a6d0ace3013f70","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898b49e13a6d0ace3013f9b","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898c21cf412f908a00ad343","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898b4d813a6d0ace3013fa4","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898be15f412f908a00ad2ac","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898c247f412f908a00ad348","0","2025-08-11T13:21:27.332Z"
"6899ed9c8c9448fa9b2d05b0","trendingByStyle","6898c212f412f908a00ad342","0","2025-08-11T13:21:27.332Z"
